Environment	Season	Replication	Block	Row	Col	Yield	Genotype
MMKyaukse	2018DS	1	NA	3	2	1373.401163	Genotype_10445
MMKyaukse	2018DS	1	NA	2	2	1666.75	Genotype_10375
MMKyaukse	2018DS	1	NA	1	2	3375	Genotype_10436
MMKyaukse	2018DS	1	NA	1	3	1654.307072	Genotype_10684
MMKyaukse	2018DS	1	NA	2	3	1128.924419	Genotype_10347
MMKyaukse	2018DS	1	NA	3	3	3153.662791	Genotype_10595
MMKyaukse	2018DS	2	NA	79	4	2967.151163	Check5
MMKyaukse	2018DS	1	NA	5	3	2125	Genotype_10850
MMKyaukse	2018DS	1	NA	6	3	3189.217759	Genotype_10457
MMKyaukse	2018DS	1	NA	7	3	4641.133721	Genotype_10815
MMKyaukse	2018DS	1	NA	8	3	2458.25	Genotype_10309
MMKyaukse	2018DS	1	NA	9	3	1583.25	Genotype_10392
MMKyaukse	2018DS	1	NA	10	3	3333.25	Genotype_10960
MMKyaukse	2018DS	1	NA	11	3	1415.877487	Genotype_10429
MMKyaukse	2018DS	1	NA	12	3	2252.701433	Genotype_10371
MMKyaukse	2018DS	1	NA	13	3	2401.779422	Genotype_10770
MMKyaukse	2018DS	1	NA	14	3	3890.930233	Genotype_10647
MMKyaukse	2018DS	1	NA	15	3	2164.230523	Genotype_10354
MMKyaukse	2018DS	1	NA	16	3	1670.626163	Genotype_10262
MMKyaukse	2018DS	1	NA	17	3	1666.75	Genotype_10589
MMKyaukse	2018DS	1	NA	18	3	2631.104651	Genotype_10254
MMKyaukse	2018DS	1	NA	19	3	4710.930233	Genotype_10786
MMKyaukse	2018DS	1	NA	20	3	2451.300647	Genotype_10934
MMKyaukse	2018DS	1	NA	21	3	3128.633721	Genotype_10277
MMKyaukse	2018DS	1	NA	22	3	1664.811919	Genotype_10966
MMKyaukse	2018DS	1	NA	23	3	1743.112245	Genotype_10752
MMKyaukse	2018DS	1	NA	24	3	875	Genotype_10321
MMKyaukse	2018DS	1	NA	25	3	1638.352713	Genotype_10605
MMKyaukse	2018DS	1	NA	26	3	1132.70199	Genotype_10717
MMKyaukse	2018DS	1	NA	27	3	2946.569767	Genotype_10611
MMKyaukse	2018DS	1	NA	28	3	2452.848837	Genotype_10295
MMKyaukse	2018DS	1	NA	29	3	1670.626163	Genotype_10200
MMKyaukse	2018DS	1	NA	30	3	2249.850247	Genotype_10639
MMKyaukse	2018DS	1	NA	31	3	1712.222674	Genotype_10560
MMKyaukse	2018DS	1	NA	32	3	5017.44186	Genotype_10626
MMKyaukse	2018DS	1	NA	33	3	2640.261628	Genotype_10955
MMKyaukse	2018DS	1	NA	34	3	1716.195349	Genotype_10757
MMKyaukse	2018DS	1	NA	35	3	5017.44186	Genotype_10928
MMKyaukse	2018DS	1	NA	36	3	2252.728999	Genotype_10421
MMKyaukse	2018DS	1	NA	37	3	2829.955523	Genotype_10352
MMKyaukse	2018DS	1	NA	38	3	3341.001744	Genotype_10816
MMKyaukse	2018DS	1	NA	39	3	3382.848837	Genotype_10461
MMKyaukse	2018DS	1	NA	40	3	5138.672674	Genotype_10736
MMKyaukse	2018DS	1	NA	41	3	2724.337625	Genotype_10881
MMKyaukse	2018DS	1	NA	42	3	3378.924419	Genotype_10977
MMKyaukse	2018DS	1	NA	43	3	2706.27907	Genotype_10334
MMKyaukse	2018DS	1	NA	43	4	2481.507558	Genotype_10782
MMPangkone	2018DS	1	NA	36	3	5435.459244	Check5
MMKyaukse	2018DS	1	NA	41	4	2422.370349	Genotype_10288
MMKyaukse	2018DS	1	NA	40	4	2661.000291	Genotype_10854
MMKyaukse	2018DS	1	NA	39	4	2676.052616	Genotype_10266
MMKyaukse	2018DS	1	NA	38	4	2422.370349	Genotype_10766
MMKyaukse	2018DS	1	NA	37	4	3176.620349	Genotype_10615
MMKyaukse	2018DS	1	NA	36	4	3481.490271	Genotype_10932
MMKyaukse	2018DS	1	NA	35	4	4204.883721	Genotype_10448
MMKyaukse	2018DS	1	NA	34	4	1939.037791	Genotype_10162
MMKyaukse	2018DS	1	NA	33	4	1908.384012	Genotype_10787
MMKyaukse	2018DS	1	NA	32	4	1668.688081	Genotype_10919
MMKyaukse	2018DS	1	NA	31	4	2574.418605	Genotype_10220
MMKyaukse	2018DS	1	NA	30	4	3876.471987	Genotype_10297
MMKyaukse	2018DS	1	NA	29	4	2308.023256	Genotype_10340
MMKyaukse	2018DS	1	NA	28	4	2210.817733	Genotype_10456
MMKyaukse	2018DS	1	NA	27	4	2297.235756	Genotype_10164
MMKyaukse	2018DS	1	NA	26	4	1670.626163	Genotype_10587
MMKyaukse	2018DS	1	NA	25	4	1799.654942	Genotype_10923
MMKyaukse	2018DS	1	NA	24	4	1670.626163	Genotype_10488
MMKyaukse	2018DS	1	NA	23	4	2384.0375	Genotype_10555
MMKyaukse	2018DS	1	NA	22	4	2712.55814	Genotype_10667
MMKyaukse	2018DS	1	NA	21	4	3010.465116	Genotype_10996
MMKyaukse	2018DS	1	NA	20	4	3344.877616	Genotype_10292
MMKyaukse	2018DS	1	NA	19	4	3117.732558	Genotype_10289
MMKyaukse	2018DS	1	NA	18	4	1664.811919	Genotype_10721
MMKyaukse	2018DS	1	NA	17	4	1668.688081	Genotype_10899
MMKyaukse	2018DS	1	NA	16	4	3101.175872	Genotype_10411
MMKyaukse	2018DS	1	NA	15	4	4260.643058	Genotype_10706
MMKyaukse	2018DS	1	NA	14	4	2270.153525	Genotype_10184
MMKyaukse	2018DS	1	NA	13	4	2031.708078	Genotype_10228
MMKyaukse	2018DS	1	NA	12	4	2696.773256	Genotype_10823
MMKyaukse	2018DS	1	NA	11	4	3394.622093	Genotype_10480
MMKyaukse	2018DS	1	NA	10	4	1634.447674	Genotype_10483
MMKyaukse	2018DS	1	NA	9	4	1676.440407	Genotype_10568
MMKyaukse	2018DS	1	NA	8	4	1711.860465	Genotype_10432
MMKyaukse	2018DS	1	NA	7	4	3341.380814	Genotype_10298
MMKyaukse	2018DS	1	NA	6	4	1672.564244	Genotype_10965
MMKyaukse	2018DS	1	NA	5	4	4009.302326	Genotype_10173
MMKyaukse	2018DS	1	NA	4	4	2125	Genotype_10911
MMKyaukse	2018DS	1	NA	3	4	1634.447674	Genotype_10222
MMKyaukse	2018DS	1	NA	2	4	2756.395349	Genotype_10370
MMKyaukse	2018DS	1	NA	1	4	2413.953488	Genotype_10674
MMKyaukse	2018DS	1	NA	1	5	2878.343023	Genotype_10493
MMKyaukse	2018DS	1	NA	2	5	1807.031686	Genotype_10895
MMKyaukse	2018DS	1	NA	3	5	1798.456177	Genotype_10416
MMKyaukse	2018DS	1	NA	4	5	2640.261628	Genotype_10328
MMKyaukse	2018DS	1	NA	5	5	4635.755814	Genotype_10690
MMKyaukse	2018DS	1	NA	6	5	1728.933228	Genotype_10994
MMKyaukse	2018DS	1	NA	7	5	2901.744186	Genotype_10515
MMKyaukse	2018DS	1	NA	8	5	3010.465116	Genotype_10829
MMKyaukse	2018DS	1	NA	9	5	2300.887722	Genotype_10869
MMKyaukse	2018DS	1	NA	10	5	1718.181686	Genotype_10415
MMKyaukse	2018DS	1	NA	11	5	1226.131078	Genotype_10738
MMPangkone	2018DS	2	NA	80	1	2707.960644	Check5
MMKyaukse	2018DS	1	NA	13	5	1703.953488	Genotype_10844
MMKyaukse	2018DS	1	NA	14	5	1668.688081	Genotype_10195
MMKyaukse	2018DS	1	NA	15	5	4275.471283	Genotype_10742
MMKyaukse	2018DS	1	NA	16	5	2171.788953	Genotype_10794
MMKyaukse	2018DS	1	NA	17	5	1883.72093	Genotype_11003
MMKyaukse	2018DS	1	NA	18	5	3386.773256	Genotype_10306
MMKyaukse	2018DS	1	NA	19	5	5017.44186	Genotype_10596
MMKyaukse	2018DS	1	NA	20	5	3646.075581	Genotype_10467
MMKyaukse	2018DS	1	NA	21	5	4646.511628	Genotype_10417
MMKyaukse	2018DS	1	NA	22	5	1657.674419	Genotype_10683
MMKyaukse	2018DS	1	NA	23	5	3390.697674	Genotype_10659
MMKyaukse	2018DS	1	NA	24	5	1670.626163	Genotype_10695
MMKyaukse	2018DS	1	NA	25	5	2134.883721	Genotype_10634
MMKyaukse	2018DS	1	NA	26	5	4181.285174	Genotype_10359
MMKyaukse	2018DS	1	NA	27	5	1802.339657	Genotype_10390
MMKyaukse	2018DS	1	NA	28	5	1718.181686	Genotype_10363
MMKyaukse	2018DS	1	NA	29	5	1758.893023	Genotype_10785
MMKyaukse	2018DS	1	NA	30	5	1972.703488	Genotype_10610
MMKyaukse	2018DS	1	NA	31	5	2161.711047	Genotype_10545
MMKyaukse	2018DS	1	NA	32	5	1708.25	Genotype_10274
MMKyaukse	2018DS	1	NA	33	5	2157.5	Genotype_10725
MMKyaukse	2018DS	1	NA	34	5	5190.781395	Genotype_10388
MMKyaukse	2018DS	1	NA	35	5	2589.257558	Genotype_10629
MMKyaukse	2018DS	1	NA	36	5	1674.502326	Genotype_10685
MMKyaukse	2018DS	1	NA	37	5	1908.384012	Genotype_10290
MMKyaukse	2018DS	1	NA	38	5	3909.821512	Genotype_10904
MMKyaukse	2018DS	1	NA	39	5	2080.577326	Genotype_10947
MMKyaukse	2018DS	1	NA	40	5	2002.325581	Genotype_10925
MMKyaukse	2018DS	1	NA	41	5	5531.976744	Genotype_10654
MMKyaukse	2018DS	1	NA	42	5	2643.313953	Genotype_10462
MMKyaukse	2018DS	1	NA	43	5	2564.825581	Genotype_10748
MMKyaukse	2018DS	1	NA	43	6	4526.162791	Genotype_10903
MMKyaukse	2018DS	1	NA	42	6	5888.662791	Genotype_10496
MMKyaukse	2018DS	1	NA	41	6	2709.418605	Genotype_10799
MMKyaukse	2018DS	1	NA	40	6	1672.564244	Genotype_10311
MMKyaukse	2018DS	1	NA	39	6	2637.209302	Genotype_10413
MMKyaukse	2018DS	1	NA	38	6	3884.011628	Genotype_10530
MMKyaukse	2018DS	1	NA	37	6	2461.395349	Genotype_10588
MMKyaukse	2018DS	1	NA	36	6	2212.790698	Genotype_10767
MMKyaukse	2018DS	1	NA	35	6	2511.627907	Genotype_10382
MMKyaukse	2018DS	1	NA	34	6	1672.564244	Genotype_10795
MMKyaukse	2018DS	1	NA	33	6	888.9769791	Genotype_10673
MMKyaukse	2018DS	1	NA	32	6	3352.62936	Genotype_10431
MMKyaukse	2018DS	1	NA	31	6	1709.883721	Genotype_10508
MMKyaukse	2018DS	1	NA	30	6	1674.502326	Genotype_10353
MMKyaukse	2018DS	1	NA	29	6	1435.215947	Genotype_10755
MMKyaukse	2018DS	1	NA	28	6	1354.709302	Genotype_10856
MMKyaukse	2018DS	1	NA	27	6	1307.55814	Genotype_10198
MMKyaukse	2018DS	1	NA	26	6	1105.116279	Genotype_10719
MMKyaukse	2018DS	1	NA	25	6	1154.011628	Genotype_10499
MMKyaukse	2018DS	1	NA	24	6	1404.883721	Genotype_10805
MMKyaukse	2018DS	1	NA	23	6	1991.458883	Genotype_10176
MMKyaukse	2018DS	1	NA	22	6	1952.267442	Genotype_10630
MMKyaukse	2018DS	1	NA	21	6	3386.773256	Genotype_10395
MMKyaukse	2018DS	1	NA	20	6	3071.90318	Genotype_10299
MMKyaukse	2018DS	1	NA	19	6	3884.011628	Genotype_10936
MMKyaukse	2018DS	1	NA	18	6	4214.651163	Genotype_10226
MMKyaukse	2018DS	1	NA	17	6	2908.430233	Genotype_10886
MMKyaukse	2018DS	1	NA	16	6	4093.176255	Genotype_10485
MMKyaukse	2018DS	1	NA	15	6	4585.639535	Genotype_10796
MMKyaukse	2018DS	1	NA	14	6	5136.918605	Genotype_10302
MMKyaukse	2018DS	1	NA	13	6	3612.55814	Genotype_10503
MMKyaukse	2018DS	1	NA	12	6	3078.575581	Genotype_10775
MMKyaukse	2018DS	1	NA	11	6	2881.686047	Genotype_10870
MMKyaukse	2018DS	1	NA	10	6	3257.55814	Genotype_10211
MMKyaukse	2018DS	1	NA	9	6	3386.773256	Genotype_10835
MMYezin	2018DS	1	NA	20	2	3916.696158	Check6
MMYezin	2018DS	2	NA	69	1	3540.571284	Check6
MMKyaukse	2018DS	1	NA	6	6	1724.935694	Genotype_10251
MMKyaukse	2018DS	1	NA	5	6	2688.195349	Genotype_10949
MMKyaukse	2018DS	1	NA	4	6	2759.593023	Genotype_10813
MMKyaukse	2018DS	1	NA	3	6	3909.069767	Genotype_10598
MMKyaukse	2018DS	1	NA	2	6	1405.009884	Genotype_10876
MMKyaukse	2018DS	1	NA	1	6	4241.690157	Genotype_10361
MMKyaukse	2018DS	2	NA	44	1	2631.104651	Genotype_10463
MMKyaukse	2018DS	2	NA	45	1	2885.02907	Genotype_10844
MMKyaukse	2018DS	2	NA	46	1	1997.965116	Genotype_10923
MMKyaukse	2018DS	2	NA	47	1	4641.133721	Genotype_10721
MMKyaukse	2018DS	2	NA	48	1	1628.77907	Genotype_10936
MMKyaukse	2018DS	2	NA	49	1	3884.011628	Genotype_10667
MMKyaukse	2018DS	2	NA	50	1	3512.209302	Genotype_10251
MMKyaukse	2018DS	2	NA	51	1	4127.133845	Genotype_10654
MMKyaukse	2018DS	2	NA	52	1	2430.639535	Genotype_10361
MMKyaukse	2018DS	2	NA	53	1	2656.162791	Genotype_10375
MMKyaukse	2018DS	2	NA	54	1	4641.133721	Genotype_10596
MMKyaukse	2018DS	2	NA	55	1	2781.976744	Genotype_10697
MMKyaukse	2018DS	2	NA	56	1	4004.651163	Genotype_10262
MMKyaukse	2018DS	2	NA	57	1	2244.645043	Genotype_10295
MMKyaukse	2018DS	2	NA	58	1	3641.860465	Genotype_10886
MMKyaukse	2018DS	2	NA	59	1	1705.930233	Genotype_10904
MMKyaukse	2018DS	2	NA	60	1	2156.165495	Genotype_10390
MMKyaukse	2018DS	2	NA	61	1	1417.430115	Genotype_10457
MMKyaukse	2018DS	2	NA	62	1	1760.174419	Genotype_10436
MMKyaukse	2018DS	2	NA	63	1	1600.158562	Genotype_10719
MMKyaukse	2018DS	2	NA	64	1	2137.354651	Genotype_10588
MMKyaukse	2018DS	2	NA	65	1	3022.476624	Genotype_10782
MMKyaukse	2018DS	2	NA	66	1	1806.27907	Genotype_10757
MMKyaukse	2018DS	2	NA	67	1	3035.552326	Genotype_10634
MMKyaukse	2018DS	2	NA	68	1	2556.837209	Genotype_10685
MMKyaukse	2018DS	2	NA	69	1	2430.639535	Genotype_10582
MMKyaukse	2018DS	2	NA	70	1	2511.627907	Genotype_10382
MMKyaukse	2018DS	2	NA	71	1	3395.918245	Genotype_10811
MMKyaukse	2018DS	2	NA	72	1	2712.55814	Genotype_10515
MMKyaukse	2018DS	2	NA	73	1	2734.505814	Genotype_10725
MMKyaukse	2018DS	2	NA	74	1	2640.261628	Genotype_10796
MMKyaukse	2018DS	2	NA	75	1	3202.723378	Genotype_10461
MMKyaukse	2018DS	2	NA	76	1	2694.144518	Genotype_10270
MMKyaukse	2018DS	2	NA	77	1	2185.116279	Genotype_10835
MMKyaukse	2018DS	2	NA	78	1	2787.906977	Genotype_10432
MMKyaukse	2018DS	2	NA	79	1	2943.907214	Genotype_10856
MMKyaukse	2018DS	2	NA	80	1	3092.877907	Genotype_10955
MMKyaukse	2018DS	2	NA	81	1	3280.493593	Genotype_10870
MMKyaukse	2018DS	2	NA	82	1	2458.546512	Genotype_10934
MMKyaukse	2018DS	2	NA	83	1	2834.854651	Genotype_10963
MMKyaukse	2018DS	2	NA	84	1	2432.699084	Genotype_10173
MMKyaukse	2018DS	2	NA	85	1	2967.363942	Genotype_10695
MMKyaukse	2018DS	2	NA	86	1	2432.699084	Genotype_10966
MMKyaukse	2018DS	2	NA	86	2	2458.546512	Genotype_10795
MMKyaukse	2018DS	2	NA	85	2	3386.494304	Genotype_10762
MMKyaukse	2018DS	2	NA	84	2	2831.569767	Genotype_10738
MMKyaukse	2018DS	2	NA	83	2	2181.818182	Genotype_10630
MMKyaukse	2018DS	2	NA	82	2	2885.02907	Genotype_10184
MMKyaukse	2018DS	2	NA	81	2	3411.860465	Genotype_10232
MMKyaukse	2018DS	2	NA	80	2	1676.440407	Genotype_10984
MMKyaukse	2018DS	2	NA	79	2	1395.348837	Genotype_10277
MMKyaukse	2018DS	2	NA	78	2	2160	Genotype_10456
MMKyaukse	2018DS	2	NA	77	2	2109.767442	Genotype_10279
MMKyaukse	2018DS	2	NA	76	2	1453.372093	Genotype_10309
MMKyaukse	2018DS	2	NA	75	2	1557.209302	Genotype_10439
MMKyaukse	2018DS	2	NA	74	2	2229.97416	Genotype_10590
MMKyaukse	2018DS	2	NA	73	2	275.6395349	Genotype_10471
MMKyaukse	2018DS	2	NA	72	2	2158.944092	Genotype_10742
MMKyaukse	2018DS	2	NA	71	2	2310.697674	Genotype_10799
MMKyaukse	2018DS	2	NA	70	2	1847.848837	Genotype_10610
MMKyaukse	2018DS	2	NA	69	2	4364.825581	Genotype_10928
MMKyaukse	2018DS	2	NA	68	2	3900	Genotype_10965
MMKyaukse	2018DS	2	NA	67	2	2809.767442	Genotype_10673
MMKyaukse	2018DS	2	NA	66	2	1725.919662	Genotype_10717
MMKyaukse	2018DS	2	NA	65	2	2455.697674	Genotype_10947
MMKyaukse	2018DS	2	NA	64	2	2712.55814	Genotype_10932
MMKyaukse	2018DS	2	NA	63	2	2964.852008	Genotype_10475
MMKyaukse	2018DS	2	NA	62	2	2105.635465	Genotype_10500
MMKyaukse	2018DS	2	NA	61	2	5189.566009	Genotype_10346
MMKyaukse	2018DS	2	NA	60	2	1702.977907	Genotype_10720
MMKyaukse	2018DS	2	NA	59	2	4200.27907	Genotype_10736
MMKyaukse	2018DS	2	NA	58	2	2454.505814	Genotype_10254
MMKyaukse	2018DS	2	NA	57	2	2572.754942	Genotype_10297
MMKyaukse	2018DS	2	NA	56	2	2494.036628	Genotype_10902
MMKyaukse	2018DS	2	NA	55	2	2119.869186	Genotype_10200
MMKyaukse	2018DS	2	NA	54	2	2280.968201	Genotype_10424
MMKyaukse	2018DS	2	NA	53	2	2508.72093	Genotype_10429
MMKyaukse	2018DS	2	NA	52	2	1981.889535	Genotype_10222
MMKyaukse	2018DS	2	NA	51	2	2618.895349	Genotype_10659
MMKyaukse	2018DS	2	NA	50	2	2853.820598	Genotype_10347
MMKyaukse	2018DS	2	NA	49	2	2678.110465	Genotype_10531
MMKyaukse	2018DS	2	NA	48	2	2164.763081	Genotype_10431
MMKyaukse	2018DS	2	NA	47	2	1628.77907	Genotype_10430
MMKyaukse	2018DS	2	NA	46	2	1785.319767	Genotype_10334
MMKyaukse	2018DS	2	NA	45	2	1976.19186	Genotype_10371
MMKyaukse	2018DS	2	NA	44	2	2718.662791	Genotype_10198
MMKyaukse	2018DS	2	NA	44	3	2136.319591	Genotype_10911
MMKyaukse	2018DS	2	NA	45	3	5125	Genotype_10485
MMKyaukse	2018DS	2	NA	46	3	2597.514535	Genotype_10228
MMKyaukse	2018DS	2	NA	47	3	2572.005814	Genotype_10370
MMKyaukse	2018DS	2	NA	48	3	2578.745058	Genotype_10814
MMKyaukse	2018DS	2	NA	49	3	3349.142442	Genotype_10639
MMKyaukse	2018DS	2	NA	50	3	2419.360465	Genotype_10311
MMKyaukse	2018DS	2	NA	51	3	2784.258721	Genotype_10266
MMKyaukse	2018DS	2	NA	52	3	4114.302326	Genotype_10705
MMKyaukse	2018DS	2	NA	53	3	2061.918605	Genotype_10220
MMKyaukse	2018DS	2	NA	54	3	2327.703488	Genotype_10598
MMKyaukse	2018DS	2	NA	55	3	2542.616279	Genotype_10289
MMKyaukse	2018DS	2	NA	56	3	1852.151163	Genotype_10176
MMKyaukse	2018DS	2	NA	57	3	2044.607558	Genotype_10290
MMKyaukse	2018DS	2	NA	58	3	2227.390181	Genotype_10372
MMKyaukse	2018DS	2	NA	59	3	2637.209302	Genotype_10363
MMKyaukse	2018DS	2	NA	60	3	3062.5	Genotype_10444
MMKyaukse	2018DS	2	NA	61	3	3625	Genotype_10594
MMKyaukse	2018DS	2	NA	62	3	1972.703488	Genotype_10805
MMKyaukse	2018DS	2	NA	63	3	1609.302326	Genotype_10555
MMKyaukse	2018DS	2	NA	64	3	4685.872093	Genotype_10493
MMKyaukse	2018DS	2	NA	65	3	1775	Genotype_10175
MMKyaukse	2018DS	2	NA	66	3	4352.630814	Genotype_10874
MMKyaukse	2018DS	2	NA	67	3	2803.255814	Genotype_10448
MMKyaukse	2018DS	2	NA	68	3	1684.738372	Genotype_10985
MMKyaukse	2018DS	2	NA	69	3	2082.238372	Genotype_10690
MMKyaukse	2018DS	2	NA	70	3	5004.898256	Genotype_10400
MMKyaukse	2018DS	2	NA	71	3	5600.930233	Genotype_10587
MMKyaukse	2018DS	2	NA	72	3	2075.522669	Genotype_10849
MMKyaukse	2018DS	2	NA	73	3	3303.837209	Genotype_10240
MMKyaukse	2018DS	2	NA	74	3	2979.79798	Genotype_10545
MMKyaukse	2018DS	2	NA	75	3	1777.063953	Genotype_10472
MMKyaukse	2018DS	2	NA	76	3	1705.930233	Genotype_10767
MMKyaukse	2018DS	2	NA	77	3	1396.607528	Genotype_10483
MMKyaukse	2018DS	2	NA	78	3	3117.732558	Genotype_10578
MMKyaukse	2018DS	1	NA	4	3	2169.269477	Check6
MMKyaukse	2018DS	2	NA	80	3	2054.767442	Genotype_10186
MMKyaukse	2018DS	2	NA	81	3	1837.732558	Genotype_10467
MMKyaukse	2018DS	2	NA	82	3	1379.796512	Genotype_10415
MMKyaukse	2018DS	2	NA	83	3	2987.5	Genotype_10899
MMKyaukse	2018DS	2	NA	84	3	2436.27907	Genotype_10226
MMKyaukse	2018DS	2	NA	85	3	2242.703488	Genotype_10823
MMKyaukse	2018DS	2	NA	86	3	2918.197674	Genotype_10269
MMKyaukse	2018DS	2	NA	86	4	1812.5	Genotype_10794
MMKyaukse	2018DS	2	NA	85	4	1749.622093	Genotype_10850
MMKyaukse	2018DS	2	NA	84	4	1890.261628	Genotype_10445
MMKyaukse	2018DS	2	NA	83	4	4720.203488	Genotype_10647
MMKyaukse	2018DS	2	NA	82	4	1963.604651	Genotype_10503
MMKyaukse	2018DS	2	NA	81	4	1600.158562	Genotype_10337
MMKyaukse	2018DS	2	NA	80	4	3341.380814	Genotype_10401
MMKyaukse	2018DS	2	NA	74	4	1401.627907	Check6
MMKyaukse	2018DS	2	NA	78	4	1645.231384	Genotype_10611
MMKyaukse	2018DS	2	NA	77	4	2484.607558	Genotype_10626
MMKyaukse	2018DS	2	NA	76	4	2700	Genotype_10187
MMKyaukse	2018DS	2	NA	75	4	1859.985615	Genotype_10302
MMPangkone	2018DS	1	NA	15	1	2455.697674	Check6
MMKyaukse	2018DS	2	NA	73	4	4373.766737	Genotype_10829
MMKyaukse	2018DS	2	NA	72	4	3337.5	Genotype_10211
MMKyaukse	2018DS	2	NA	71	4	2327.703488	Genotype_10629
MMKyaukse	2018DS	2	NA	70	4	2724.10148	Genotype_10421
MMKyaukse	2018DS	2	NA	69	4	2889.954447	Genotype_10815
MMKyaukse	2018DS	2	NA	68	4	2181.818182	Genotype_10801
MMKyaukse	2018DS	2	NA	67	4	2280.290698	Genotype_10489
MMKyaukse	2018DS	2	NA	66	4	4429.704017	Genotype_10748
MMKyaukse	2018DS	2	NA	65	4	2210.232558	Genotype_10321
MMKyaukse	2018DS	2	NA	64	4	1927.238372	Genotype_10961
MMKyaukse	2018DS	2	NA	63	4	3357.790698	Genotype_10298
MMKyaukse	2018DS	2	NA	62	4	2338.517442	Genotype_10359
MMKyaukse	2018DS	2	NA	61	4	2054.968288	Genotype_10169
MMKyaukse	2018DS	2	NA	60	4	2406.324158	Genotype_11003
MMKyaukse	2018DS	2	NA	59	4	1831.366279	Genotype_10299
MMKyaukse	2018DS	2	NA	58	4	3570.639535	Genotype_10937
MMKyaukse	2018DS	2	NA	57	4	4048.401163	Genotype_10816
MMKyaukse	2018DS	2	NA	56	4	1729.011628	Genotype_10224
MMKyaukse	2018DS	2	NA	55	4	2425	Genotype_10318
MMKyaukse	2018DS	2	NA	54	4	2307.919309	Genotype_10853
MMKyaukse	2018DS	2	NA	53	4	3412.5	Genotype_10592
MMKyaukse	2018DS	2	NA	52	4	1881.313131	Genotype_10328
MMKyaukse	2018DS	2	NA	51	4	2593.953488	Genotype_10530
MMKyaukse	2018DS	2	NA	50	4	3391.893094	Genotype_10683
MMKyaukse	2018DS	2	NA	49	4	2903.372093	Genotype_10508
MMPangkone	2018DS	2	NA	62	6	1053.662791	Check6
MMKyaukse	2018DS	2	NA	47	4	2425	Genotype_10793
MMKyaukse	2018DS	2	NA	46	4	2443.168605	Genotype_10392
MMKyaukse	2018DS	2	NA	45	4	3135.901163	Genotype_10903
MMKyaukse	2018DS	2	NA	44	4	2450	Genotype_10980
MMKyaukse	2018DS	2	NA	44	5	3475	Genotype_10977
MMKyaukse	2018DS	2	NA	45	5	1338.383838	Genotype_10164
MMKyaukse	2018DS	2	NA	46	5	1962.001661	Genotype_10674
MMKyaukse	2018DS	2	NA	47	5	2906.744186	Genotype_10949
MMKyaukse	2018DS	2	NA	48	5	2728.168605	Genotype_10386
MMKyaukse	2018DS	2	NA	49	5	2843.372093	Genotype_10395
MMKyaukse	2018DS	2	NA	50	5	4145.174419	Genotype_10714
MMKyaukse	2018DS	2	NA	51	5	1528.546512	Genotype_10876
MMKyaukse	2018DS	2	NA	52	5	1800	Genotype_10374
MMKyaukse	2018DS	2	NA	53	5	2079.825581	Genotype_10785
MMKyaukse	2018DS	2	NA	54	5	2607.058962	Genotype_10162
MMKyaukse	2018DS	2	NA	55	5	3269.10299	Genotype_10595
MMKyaukse	2018DS	2	NA	56	5	2089.927326	Genotype_10478
MMKyaukse	2018DS	2	NA	57	5	2434.665698	Genotype_10847
MMKyaukse	2018DS	2	NA	58	5	2272.727273	Genotype_10516
MMKyaukse	2018DS	2	NA	59	5	2525	Genotype_10786
MMKyaukse	2018DS	2	NA	60	5	4152.819767	Genotype_10996
MMKyaukse	2018DS	2	NA	61	5	4282.514535	Genotype_10854
MMKyaukse	2018DS	2	NA	62	5	3920.436047	Genotype_10419
MMKyaukse	2018DS	2	NA	63	5	2828.284884	Genotype_10367
MMKyaukse	2018DS	2	NA	64	5	2054.767442	Genotype_10286
MMKyaukse	2018DS	2	NA	65	5	2263.517442	Genotype_10615
MMKyaukse	2018DS	2	NA	66	5	2317.877907	Genotype_10826
MMKyaukse	2018DS	2	NA	67	5	2280.655391	Genotype_10943
MMKyaukse	2018DS	2	NA	68	5	1735.02907	Genotype_10919
BDLalpur	2018DS	1	NA	5	38	2256.986434	Check6
MMKyaukse	2018DS	2	NA	70	5	2308.023256	Genotype_10496
MMKyaukse	2018DS	2	NA	71	5	2659.244186	Genotype_10912
MMKyaukse	2018DS	2	NA	72	5	2422.180233	Genotype_10327
MMKyaukse	2018DS	2	NA	73	5	2530.872093	Genotype_10560
MMKyaukse	2018DS	2	NA	74	5	1779.127907	Genotype_10568
MMKyaukse	2018DS	2	NA	75	5	2681.22093	Genotype_10411
MMKyaukse	2018DS	2	NA	76	5	4717.979651	Genotype_10930
MMKyaukse	2018DS	2	NA	77	5	2831.571529	Genotype_10413
MMKyaukse	2018DS	2	NA	78	5	2518.46958	Genotype_10755
MMKyaukse	2018DS	2	NA	79	5	2079.825581	Genotype_10633
MMKyaukse	2018DS	2	NA	80	5	1789.578488	Genotype_10178
MMKyaukse	2018DS	2	NA	81	5	3797.075225	Genotype_10248
MMKyaukse	2018DS	2	NA	82	5	2333.110465	Genotype_10288
MMKyaukse	2018DS	2	NA	83	5	2947.747093	Genotype_10480
MMKyaukse	2018DS	2	NA	84	5	3570.784884	Genotype_10707
MMKyaukse	2018DS	2	NA	85	5	4172.180233	Genotype_10353
MMKyaukse	2018DS	2	NA	86	5	1731.017442	Genotype_10589
MMKyaukse	2018DS	2	NA	86	6	3879.505814	Genotype_10760
