Environment,Season,Replication,Block,Row,Col,Yield,Genotype
Env3,2018DS,2,NA,50,1,3512.209302,Genotype10251
Env3,2018DS,2,NA,51,1,4127.133845,Genotype10654
Env3,2018DS,2,NA,52,1,2430.639535,Genotype10361
Env3,2018DS,2,NA,53,1,2656.162791,Genotype10375
Env3,2018DS,2,NA,54,1,4641.133721,Genotype10596
Env3,2018DS,2,NA,55,1,2781.976744,Genotype10697
Env3,2018DS,2,NA,56,1,4004.651163,Genotype10262
Env3,2018DS,2,NA,57,1,2244.645043,Genotype10295
Env3,2018DS,2,NA,58,1,3641.860465,Genotype10886
Env3,2018DS,2,NA,59,1,1705.930233,Genotype10904
Env3,2018DS,2,NA,60,1,2156.165495,Genotype10390
Env3,2018DS,2,NA,61,1,1417.430115,Genotype10457
Env3,2018DS,2,NA,62,1,1760.174419,Genotype10436
Env3,2018DS,2,NA,63,1,1600.158562,Genotype10719
Env3,2018DS,2,NA,64,1,2137.354651,Genotype10588
Env3,2018DS,2,NA,65,1,3022.476624,Genotype10782
Env3,2018DS,2,NA,66,1,1806.27907,Genotype10757
Env3,2018DS,2,NA,67,1,3035.552326,Genotype10634
Env3,2018DS,2,NA,68,1,2556.837209,Genotype10685
Env3,2018DS,2,NA,69,1,2430.639535,Genotype10582
Env3,2018DS,2,NA,70,1,2511.627907,Genotype10382
Env3,2018DS,2,NA,71,1,3395.918245,Genotype10811
Env3,2018DS,2,NA,72,1,2712.55814,Genotype10515
Env3,2018DS,2,NA,73,1,2734.505814,Genotype10725
Env3,2018DS,2,NA,74,1,2640.261628,Genotype10796
Env3,2018DS,2,NA,75,1,3202.723378,Genotype10461
Env3,2018DS,2,NA,76,1,2694.144518,Genotype10270
Env3,2018DS,2,NA,77,1,2185.116279,Genotype10835
Env3,2018DS,2,NA,78,1,2787.906977,Genotype10432
Env3,2018DS,2,NA,79,1,2943.907214,Genotype10856
Env3,2018DS,2,NA,80,1,3092.877907,Genotype10955
Env3,2018DS,2,NA,81,1,3280.493593,Genotype10870
Env3,2018DS,2,NA,82,1,2458.546512,Genotype10934
Env3,2018DS,2,NA,83,1,2834.854651,Genotype10963
Env3,2018DS,2,NA,84,1,2432.699084,Genotype10173
Env3,2018DS,2,NA,85,1,2967.363942,Genotype10695
Env3,2018DS,2,NA,86,1,2432.699084,Genotype10966
Env3,2018DS,2,NA,86,2,2458.546512,Genotype10795
Env3,2018DS,2,NA,85,2,3386.494304,Genotype10762
Env3,2018DS,2,NA,84,2,2831.569767,Genotype10738
Env3,2018DS,2,NA,83,2,2181.818182,Genotype10630
Env3,2018DS,2,NA,82,2,2885.02907,Genotype10184
Env3,2018DS,2,NA,81,2,3411.860465,Genotype10232
Env3,2018DS,2,NA,80,2,1676.440407,Genotype10984
Env3,2018DS,2,NA,79,2,1395.348837,Genotype10277
Env3,2018DS,2,NA,78,2,2160,Genotype10456
Env3,2018DS,2,NA,77,2,2109.767442,Genotype10279
Env3,2018DS,2,NA,76,2,1453.372093,Genotype10309
Env3,2018DS,2,NA,75,2,1557.209302,Genotype10439
Env3,2018DS,2,NA,74,2,2229.97416,Genotype10590
Env3,2018DS,2,NA,73,2,275.6395349,Genotype10471
Env3,2018DS,2,NA,72,2,2158.944092,Genotype10742
Env3,2018DS,2,NA,71,2,2310.697674,Genotype10799
Env3,2018DS,2,NA,70,2,1847.848837,Genotype10610
Env3,2018DS,2,NA,69,2,4364.825581,Genotype10928
Env3,2018DS,2,NA,68,2,3900,Genotype10965
Env3,2018DS,2,NA,67,2,2809.767442,Genotype10673
Env3,2018DS,2,NA,66,2,1725.919662,Genotype10717
Env3,2018DS,2,NA,65,2,2455.697674,Genotype10947
Env3,2018DS,2,NA,64,2,2712.55814,Genotype10932
Env3,2018DS,2,NA,63,2,2964.852008,Genotype10475
Env3,2018DS,2,NA,62,2,2105.635465,Genotype10500
Env3,2018DS,2,NA,61,2,5189.566009,Genotype10346
Env3,2018DS,2,NA,60,2,1702.977907,Genotype10720
Env3,2018DS,2,NA,59,2,4200.27907,Genotype10736
Env3,2018DS,2,NA,58,2,2454.505814,Genotype10254
Env3,2018DS,2,NA,57,2,2572.754942,Genotype10297
Env3,2018DS,2,NA,56,2,2494.036628,Genotype10902
Env3,2018DS,2,NA,55,2,2119.869186,Genotype10200
Env3,2018DS,2,NA,54,2,2280.968201,Genotype10424
Env3,2018DS,2,NA,53,2,2508.72093,Genotype10429
Env3,2018DS,2,NA,52,2,1981.889535,Genotype10222
Env3,2018DS,2,NA,51,2,2618.895349,Genotype10659
Env3,2018DS,2,NA,50,2,2853.820598,Genotype10347
Env3,2018DS,2,NA,49,2,2678.110465,Genotype10531
Env3,2018DS,2,NA,48,2,2164.763081,Genotype10431
Env3,2018DS,2,NA,47,2,1628.77907,Genotype10430
Env3,2018DS,2,NA,46,2,1785.319767,Genotype10334
Env3,2018DS,2,NA,45,2,1976.19186,Genotype10371
Env3,2018DS,2,NA,44,2,2718.662791,Genotype10198
Env3,2018DS,2,NA,44,3,2136.319591,Genotype10911
Env3,2018DS,2,NA,45,3,5125,Genotype10485
Env3,2018DS,2,NA,46,3,2597.514535,Genotype10228
Env3,2018DS,2,NA,47,3,2572.005814,Genotype10370
Env3,2018DS,2,NA,48,3,2578.745058,Genotype10814
Env3,2018DS,2,NA,49,3,3349.142442,Genotype10639
Env3,2018DS,2,NA,50,3,2419.360465,Genotype10311
Env3,2018DS,2,NA,51,3,2784.258721,Genotype10266
Env3,2018DS,2,NA,52,3,4114.302326,Genotype10705
Env3,2018DS,2,NA,53,3,2061.918605,Genotype10220
Env3,2018DS,2,NA,54,3,2327.703488,Genotype10598
Env3,2018DS,2,NA,55,3,2542.616279,Genotype10289
Env3,2018DS,2,NA,56,3,1852.151163,Genotype10176
Env3,2018DS,2,NA,57,3,2044.607558,Genotype10290
Env3,2018DS,2,NA,58,3,2227.390181,Genotype10372
Env3,2018DS,2,NA,59,3,2637.209302,Genotype10363
Env3,2018DS,2,NA,60,3,3062.5,Genotype10444
Env3,2018DS,2,NA,61,3,3625,Genotype10594
Env3,2018DS,2,NA,62,3,1972.703488,Genotype10805
Env3,2018DS,2,NA,63,3,1609.302326,Genotype10555
Env3,2018DS,2,NA,64,3,4685.872093,Genotype10493
Env3,2018DS,2,NA,65,3,1775,Genotype10175
Env3,2018DS,2,NA,66,3,4352.630814,Genotype10874
Env3,2018DS,2,NA,67,3,2803.255814,Genotype10448
Env3,2018DS,2,NA,68,3,1684.738372,Genotype10985
Env3,2018DS,2,NA,69,3,2082.238372,Genotype10690
Env3,2018DS,2,NA,70,3,5004.898256,Genotype10400
Env3,2018DS,2,NA,71,3,5600.930233,Genotype10587
Env3,2018DS,2,NA,72,3,2075.522669,Genotype10849
Env3,2018DS,2,NA,73,3,3303.837209,Genotype10240
Env3,2018DS,2,NA,74,3,2979.79798,Genotype10545
Env3,2018DS,2,NA,75,3,1777.063953,Genotype10472
Env3,2018DS,2,NA,76,3,1705.930233,Genotype10767
Env3,2018DS,2,NA,77,3,1396.607528,Genotype10483
Env3,2018DS,2,NA,78,3,3117.732558,Genotype10578
Env3,2018DS,1,NA,4,3,2169.269477,Check6
Env3,2018DS,2,NA,80,3,2054.767442,Genotype10186
Env3,2018DS,2,NA,81,3,1837.732558,Genotype10467
Env3,2018DS,2,NA,82,3,1379.796512,Genotype10415
Env3,2018DS,2,NA,83,3,2987.5,Genotype10899
Env3,2018DS,2,NA,84,3,2436.27907,Genotype10226
Env3,2018DS,2,NA,85,3,2242.703488,Genotype10823
Env3,2018DS,2,NA,86,3,2918.197674,Genotype10269
Env3,2018DS,2,NA,86,4,1812.5,Genotype10794
Env3,2018DS,2,NA,85,4,1749.622093,Genotype10850
Env3,2018DS,2,NA,84,4,1890.261628,Genotype10445
Env3,2018DS,2,NA,83,4,4720.203488,Genotype10647
Env3,2018DS,2,NA,82,4,1963.604651,Genotype10503
Env3,2018DS,2,NA,81,4,1600.158562,Genotype10337
Env3,2018DS,2,NA,80,4,3341.380814,Genotype10401
Env3,2018DS,2,NA,74,4,1401.627907,Check6
Env3,2018DS,2,NA,78,4,1645.231384,Genotype10611
Env3,2018DS,2,NA,77,4,2484.607558,Genotype10626
Env3,2018DS,2,NA,76,4,2700,Genotype10187
Env3,2018DS,2,NA,75,4,1859.985615,Genotype10302
Env4,2018DS,1,NA,15,1,2455.697674,Check6
Env3,2018DS,2,NA,73,4,4373.766737,Genotype10829
Env3,2018DS,2,NA,72,4,3337.5,Genotype10211
Env3,2018DS,2,NA,71,4,2327.703488,Genotype10629
Env3,2018DS,2,NA,70,4,2724.10148,Genotype10421
Env3,2018DS,2,NA,69,4,2889.954447,Genotype10815
Env3,2018DS,2,NA,68,4,2181.818182,Genotype10801
Env3,2018DS,2,NA,67,4,2280.290698,Genotype10489
Env3,2018DS,2,NA,66,4,4429.704017,Genotype10748
Env3,2018DS,2,NA,65,4,2210.232558,Genotype10321
Env3,2018DS,2,NA,64,4,1927.238372,Genotype10961
Env3,2018DS,2,NA,63,4,3357.790698,Genotype10298
Env3,2018DS,2,NA,62,4,2338.517442,Genotype10359
Env3,2018DS,2,NA,61,4,2054.968288,Genotype10169
Env3,2018DS,2,NA,60,4,2406.324158,Genotype11003
Env3,2018DS,2,NA,59,4,1831.366279,Genotype10299
Env3,2018DS,2,NA,58,4,3570.639535,Genotype10937
Env3,2018DS,2,NA,57,4,4048.401163,Genotype10816
Env3,2018DS,2,NA,56,4,1729.011628,Genotype10224
Env3,2018DS,2,NA,55,4,2425,Genotype10318
Env3,2018DS,2,NA,54,4,2307.919309,Genotype10853
Env3,2018DS,2,NA,53,4,3412.5,Genotype10592
Env3,2018DS,2,NA,52,4,1881.313131,Genotype10328
Env3,2018DS,2,NA,51,4,2593.953488,Genotype10530
Env3,2018DS,2,NA,50,4,3391.893094,Genotype10683
Env3,2018DS,2,NA,49,4,2903.372093,Genotype10508
Env4,2018DS,2,NA,62,6,1053.662791,Check6
Env3,2018DS,2,NA,47,4,2425,Genotype10793
Env3,2018DS,2,NA,46,4,2443.168605,Genotype10392
Env3,2018DS,2,NA,45,4,3135.901163,Genotype10903
Env3,2018DS,2,NA,44,4,2450,Genotype10980
Env3,2018DS,2,NA,44,5,3475,Genotype10977
Env3,2018DS,2,NA,45,5,1338.383838,Genotype10164
Env3,2018DS,2,NA,46,5,1962.001661,Genotype10674
Env3,2018DS,2,NA,47,5,2906.744186,Genotype10949
Env3,2018DS,2,NA,48,5,2728.168605,Genotype10386
Env3,2018DS,2,NA,49,5,2843.372093,Genotype10395
Env3,2018DS,2,NA,50,5,4145.174419,Genotype10714
Env3,2018DS,2,NA,51,5,1528.546512,Genotype10876
Env3,2018DS,2,NA,52,5,1800,Genotype10374
Env3,2018DS,2,NA,53,5,2079.825581,Genotype10785
Env3,2018DS,2,NA,54,5,2607.058962,Genotype10162
Env3,2018DS,2,NA,55,5,3269.10299,Genotype10595
Env3,2018DS,2,NA,56,5,2089.927326,Genotype10478
Env3,2018DS,2,NA,57,5,2434.665698,Genotype10847
Env3,2018DS,2,NA,58,5,2272.727273,Genotype10516
Env3,2018DS,2,NA,59,5,2525,Genotype10786
Env3,2018DS,2,NA,60,5,4152.819767,Genotype10996
Env3,2018DS,2,NA,61,5,4282.514535,Genotype10854
Env3,2018DS,2,NA,62,5,3920.436047,Genotype10419
Env3,2018DS,2,NA,63,5,2828.284884,Genotype10367
Env3,2018DS,2,NA,64,5,2054.767442,Genotype10286
Env3,2018DS,2,NA,65,5,2263.517442,Genotype10615
Env3,2018DS,2,NA,66,5,2317.877907,Genotype10826
Env3,2018DS,2,NA,67,5,2280.655391,Genotype10943
Env3,2018DS,2,NA,68,5,1735.02907,Genotype10919
Env1,2018DS,1,NA,5,38,2256.986434,Check6
Env3,2018DS,2,NA,70,5,2308.023256,Genotype10496
Env3,2018DS,2,NA,71,5,2659.244186,Genotype10912
Env3,2018DS,2,NA,72,5,2422.180233,Genotype10327
Env3,2018DS,2,NA,73,5,2530.872093,Genotype10560
Env3,2018DS,2,NA,74,5,1779.127907,Genotype10568
Env3,2018DS,2,NA,75,5,2681.22093,Genotype10411
Env3,2018DS,2,NA,76,5,4717.979651,Genotype10930
Env3,2018DS,2,NA,77,5,2831.571529,Genotype10413
Env3,2018DS,2,NA,78,5,2518.46958,Genotype10755
Env3,2018DS,2,NA,79,5,2079.825581,Genotype10633
Env3,2018DS,2,NA,80,5,1789.578488,Genotype10178
Env3,2018DS,2,NA,81,5,3797.075225,Genotype10248
Env3,2018DS,2,NA,82,5,2333.110465,Genotype10288
Env3,2018DS,2,NA,83,5,2947.747093,Genotype10480
Env3,2018DS,2,NA,84,5,3570.784884,Genotype10707
Env3,2018DS,2,NA,85,5,4172.180233,Genotype10353
Env3,2018DS,2,NA,86,5,1731.017442,Genotype10589
Env3,2018DS,2,NA,86,6,3879.505814,Genotype10760
Env3,2018DS,2,NA,85,6,2086.482558,Genotype10306
Env3,2018DS,2,NA,84,6,2329.526578,Genotype10752
Env3,2018DS,2,NA,83,6,2202.55814,Genotype10775
Env3,2018DS,2,NA,82,6,1996.744186,Genotype10354
Env3,2018DS,2,NA,81,6,1927.238372,Genotype10195
Env3,2018DS,2,NA,80,6,3135.901163,Genotype10417
Env3,2018DS,2,NA,79,6,2490.392442,Genotype10787
Env3,2018DS,2,NA,78,6,1981.889535,Genotype10970
Env3,2018DS,2,NA,77,6,3382.848837,Genotype10455
Env3,2018DS,2,NA,76,6,4482.281977,Genotype10869
Env3,2018DS,2,NA,75,6,3257.55814,Genotype10303
Env3,2018DS,2,NA,74,6,2850.819239,Genotype10743
Env3,2018DS,2,NA,73,6,3604.186047,Genotype10706
Env3,2018DS,2,NA,72,6,4101.758721,Genotype10388
Env3,2018DS,2,NA,71,6,3361.686047,Genotype10960
Env3,2018DS,2,NA,70,6,2357.005814,Genotype10881
Env3,2018DS,2,NA,69,6,3026.779422,Genotype10473
Env3,2018DS,2,NA,68,6,2027.354651,Genotype10389
Env3,2018DS,2,NA,67,6,2049.34593,Genotype10352
Env3,2018DS,2,NA,66,6,2405.581395,Genotype10499
Env1,2018DS,2,NA,1,47,NA,Check6
Env3,2018DS,2,NA,64,6,1627.437162,Genotype10488
Env3,2018DS,2,NA,63,6,2608.561047,Genotype10895
Env3,2018DS,2,NA,62,6,4576.453488,Genotype10605
Env3,2018DS,2,NA,61,6,4450.726744,Genotype10704
Env3,2018DS,2,NA,60,6,3421.050368,Genotype10941
Env3,2018DS,2,NA,59,6,2157.807309,Genotype10770
Env3,2018DS,2,NA,58,6,3303.837209,Genotype10925
Env3,2018DS,2,NA,57,6,1621.799389,Genotype10274
Env3,2018DS,2,NA,56,6,4548.052326,Genotype10340
Env3,2018DS,2,NA,55,6,1565.656566,Genotype10813
Env3,2018DS,2,NA,54,6,3143.168605,Genotype10441
Env3,2018DS,2,NA,53,6,2042.238372,Genotype10416
Env3,2018DS,2,NA,52,6,2112.209302,Genotype10766
Env3,2018DS,2,NA,51,6,1565.656566,Genotype10684
Env3,2018DS,2,NA,50,6,1883.72093,Genotype10825
Env3,2018DS,2,NA,49,6,1734.693878,Genotype10994
Env3,2018DS,2,NA,48,6,1944.258721,Genotype10292
Env3,2018DS,2,NA,47,6,1795.014094,Genotype10701
Env3,2018DS,2,NA,46,6,1670.232558,Genotype10362
Env3,2018DS,2,NA,45,6,2107.498813,Genotype10462
Env3,2018DS,2,NA,44,6,1700,Genotype10273
Env4,2018DS,1,NA,1,1,1804.186047,Genotype10701
Env4,2018DS,1,NA,2,1,5353.535354,Genotype10226
Env4,2018DS,1,NA,3,1,2092.483817,Genotype10488
Env4,2018DS,1,NA,4,1,2451.827243,Genotype10461
Env4,2018DS,1,NA,5,1,2474.747475,Genotype10757
Env4,2018DS,1,NA,6,1,2029.709302,Genotype10949
Env4,2018DS,1,NA,7,1,2089.476744,Genotype10337
Env4,2018DS,1,NA,8,1,1684.738372,Genotype10770
Env4,2018DS,1,NA,9,1,1915.465116,Genotype10568
Env4,2018DS,1,NA,10,1,5575,Genotype10431
Env4,2018DS,1,NA,11,1,1622.28057,Genotype10555
Env4,2018DS,1,NA,12,1,2646.366279,Genotype10685
Env4,2018DS,1,NA,13,1,1666.666667,Genotype10299
Env4,2018DS,1,NA,14,1,1383.958234,Genotype10390
Env2,2018DS,1,NA,1,14,874.9552773,Check6
Env4,2018DS,1,NA,16,1,5484.693878,Genotype10303
Env4,2018DS,1,NA,17,1,2502.906977,Genotype10274
Env4,2018DS,1,NA,18,1,3132.267442,Genotype10456
Env4,2018DS,1,NA,19,1,3319.186047,Genotype10503
Env4,2018DS,1,NA,20,1,2483.633721,Genotype10184
Env4,2018DS,1,NA,21,1,3382.848837,Genotype10475
Env4,2018DS,1,NA,22,1,4129.796512,Genotype10815
Env4,2018DS,1,NA,23,1,4292.929293,Genotype10419
Env4,2018DS,1,NA,24,1,3013.953488,Genotype10961
Env4,2018DS,1,NA,25,1,3160.988372,Genotype10200
Env4,2018DS,1,NA,26,1,4048.401163,Genotype10472
Env4,2018DS,1,NA,27,1,4938.219094,Genotype10289
Env4,2018DS,1,NA,28,1,3452.285485,Genotype10706
Env4,2018DS,1,NA,29,1,4552.325581,Genotype10748
Env4,2018DS,1,NA,30,1,3612.55814,Genotype10270
Env4,2018DS,1,NA,31,1,3792.283298,Genotype10630
Env4,2018DS,1,NA,32,1,4335.862913,Genotype10755
Env4,2018DS,1,NA,33,1,1057.929753,Genotype10436
Env4,2018DS,1,NA,34,1,1179.098837,Genotype10814
Env4,2018DS,1,NA,35,1,2400.747508,Genotype10736
Env4,2018DS,1,NA,36,1,3763.081395,Genotype10164
Env4,2018DS,1,NA,37,1,4621.834625,Genotype10605
Env4,2018DS,1,NA,38,1,2007.971709,Genotype10311
Env4,2018DS,1,NA,39,1,2054.767442,Genotype10595
Env4,2018DS,1,NA,40,1,3207.024694,Genotype10375
Env4,2018DS,1,NA,41,1,1486.473659,Genotype10415
Env4,2018DS,1,NA,42,1,3436.947674,Genotype10389
Env4,2018DS,1,NA,43,1,2107.325581,Genotype10416
Env4,2018DS,1,NA,43,2,3691.395349,Genotype10610
Env2,2018DS,2,NA,3,64,1273.941562,Check6
Env4,2018DS,1,NA,41,2,2629.31642,Genotype10530
Env4,2018DS,1,NA,40,2,2539.680233,Genotype10611
Env4,2018DS,1,NA,39,2,4360.116279,Genotype10353
Env4,2018DS,1,NA,38,2,4199.532486,Genotype10371
Env4,2018DS,1,NA,37,2,3321.985135,Genotype10224
Env4,2018DS,1,NA,36,2,3914.584364,Genotype10717
Env4,2018DS,1,NA,35,2,3925.753441,Genotype10835
Env4,2018DS,1,NA,34,2,4777.616279,Genotype10854
Env4,2018DS,1,NA,33,2,5435.459244,Genotype10306
Env4,2018DS,1,NA,32,2,2815.203801,Genotype10445
Env4,2018DS,1,NA,31,2,2474.137931,Genotype10195
Env4,2018DS,1,NA,30,2,2904.834761,Genotype10187
Env4,2018DS,1,NA,29,2,1939.984996,Genotype10483
Env4,2018DS,1,NA,28,2,3902.45478,Genotype10392
Env4,2018DS,1,NA,27,2,3681.071685,Genotype10309
Env4,2018DS,1,NA,26,2,2781.453488,Genotype10596
Env4,2018DS,1,NA,25,2,5934.302326,Genotype10516
Env4,2018DS,1,NA,24,2,4443.936877,Genotype10478
Env4,2018DS,1,NA,23,2,3135.901163,Genotype10386
Env4,2018DS,1,NA,22,2,3612.55814,Genotype10480
Env4,2018DS,1,NA,21,2,4299.854651,Genotype10352
Env4,2018DS,1,NA,20,2,3558.255814,Genotype10374
Env4,2018DS,1,NA,19,2,2237.936047,Genotype10629
Env4,2018DS,1,NA,18,2,2523.255814,Genotype10994
Env4,2018DS,1,NA,17,2,3361.686047,Genotype10930
Env4,2018DS,1,NA,16,2,2441.918605,Genotype10327
Env4,2018DS,1,NA,15,2,4567.216421,Genotype10853
Env4,2018DS,1,NA,14,2,3417.885399,Genotype10647
Env4,2018DS,1,NA,13,2,2483.633721,Genotype10251
Env4,2018DS,1,NA,12,2,2230.174419,Genotype10430
Env4,2018DS,1,NA,11,2,3933.139535,Genotype10424
Env4,2018DS,1,NA,10,2,4148.982558,Genotype10801
Env4,2018DS,1,NA,9,2,3407.906977,Genotype10876
Env4,2018DS,1,NA,8,2,3841.313269,Genotype10799
Env4,2018DS,1,NA,7,2,4139.389535,Genotype10850
Env4,2018DS,1,NA,6,2,2799.204406,Genotype10674
Env4,2018DS,1,NA,5,2,3489.558614,Genotype10919
Env4,2018DS,1,NA,4,2,2260.465116,Genotype10590
Env4,2018DS,1,NA,3,2,2232.55814,Genotype10232
Env4,2018DS,1,NA,2,2,3214.883721,Genotype10932
Env4,2018DS,1,NA,1,2,4335.05814,Genotype10473
Env4,2018DS,1,NA,1,3,3450.317125,Genotype10903
Env4,2018DS,1,NA,2,3,2458.546512,Genotype10222
Env4,2018DS,1,NA,3,3,2706.27907,Genotype10996
Env4,2018DS,1,NA,4,3,4190.891473,Genotype10496
Env4,2018DS,1,NA,5,3,5287.637699,Genotype10829
Env4,2018DS,1,NA,6,3,2471.869861,Genotype10870
Env4,2018DS,1,NA,7,3,3476.744186,Genotype10297
Env4,2018DS,1,NA,8,3,2551.020408,Genotype10977
Env4,2018DS,1,NA,9,3,3240.431202,Genotype10816
Env4,2018DS,1,NA,10,3,3075.462743,Genotype10912
Env4,2018DS,1,NA,11,3,3107.209302,Genotype10400
Env4,2018DS,1,NA,12,3,3315.348837,Genotype10401
Env4,2018DS,1,NA,13,3,4716.395349,Genotype10937
Env4,2018DS,1,NA,14,3,5957.700522,Genotype10448
Env4,2018DS,1,NA,15,3,5113.906028,Genotype10269
Env4,2018DS,1,NA,16,3,1201.395349,Genotype10176
Env4,2018DS,1,NA,17,3,2061.918605,Genotype11003
Env4,2018DS,1,NA,18,3,1737.034884,Genotype10198
Env4,2018DS,1,NA,19,3,3053.363787,Genotype10262
Env4,2018DS,1,NA,20,3,4387.060861,Genotype10361
Env4,2018DS,1,NA,21,3,2019.992881,Genotype10531
Env4,2018DS,1,NA,22,3,3010.465116,Genotype10471
Env4,2018DS,1,NA,23,3,3311.511628,Genotype10240
Env4,2018DS,1,NA,24,3,2511.627907,Genotype10963
Env4,2018DS,1,NA,25,3,2255.232558,Genotype10578
Env4,2018DS,1,NA,26,3,1808.372093,Genotype10766
Env4,2018DS,1,NA,27,3,2514.534884,Genotype10455
Env4,2018DS,1,NA,28,3,4018.604651,Genotype10752
Env4,2018DS,1,NA,29,3,4465.523256,Genotype10413
Env4,2018DS,1,NA,30,3,4924.297481,Genotype10346
Env4,2018DS,1,NA,31,3,3268.895349,Genotype10721
Env4,2018DS,1,NA,32,3,2388.80814,Genotype10738
Env4,2018DS,1,NA,33,3,1230.697674,Genotype10762
Env4,2018DS,1,NA,34,3,4998.139535,Genotype10626
Env4,2018DS,1,NA,35,3,3010.465116,Genotype10292
Env1,2018DS,1,NA,3,19,510.5167959,Check7
Env4,2018DS,1,NA,37,3,4818.224964,Genotype10277
Env4,2018DS,1,NA,38,3,3311.511628,Genotype10844
Env1,2018DS,2,NA,4,63,2506.046512,Check7
Env4,2018DS,1,NA,40,3,3040.873855,Genotype10902
Env4,2018DS,1,NA,41,3,4655.406977,Genotype10211
Env4,2018DS,1,NA,42,3,4315,Genotype10545
Env4,2018DS,1,NA,43,3,2325.793362,Genotype10429
Env4,2018DS,1,NA,43,4,1277.965116,Genotype10175
Env4,2018DS,1,NA,42,4,4865.398168,Genotype10254
Env4,2018DS,1,NA,41,4,5260.465116,Genotype10457
Env4,2018DS,1,NA,40,4,2584.742777,Genotype10441
Env4,2018DS,1,NA,39,4,3549.903101,Genotype10421
Env4,2018DS,1,NA,38,4,2380.523256,Genotype10659
Env4,2018DS,1,NA,37,4,2662.316089,Genotype10899
Env4,2018DS,1,NA,36,4,1176.366279,Genotype10302
Env4,2018DS,1,NA,35,4,3959.186047,Genotype10941
Env4,2018DS,1,NA,34,4,3087.972751,Genotype10947
Env4,2018DS,1,NA,33,4,3813.255814,Genotype10634
Env4,2018DS,1,NA,32,4,4805.232558,Genotype10515
Env4,2018DS,1,NA,31,4,4443.936877,Genotype10847
Env4,2018DS,1,NA,30,4,2668.852053,Genotype10228
Env4,2018DS,1,NA,29,4,4613.194115,Genotype10683
Env4,2018DS,1,NA,28,4,5422.074269,Genotype10248
Env4,2018DS,1,NA,27,4,6013.953488,Genotype10279
Env4,2018DS,1,NA,26,4,2580.988372,Genotype10984
Env4,2018DS,1,NA,25,4,2052.383721,Genotype10793
Env4,2018DS,1,NA,24,4,2898.290838,Genotype10173
Env4,2018DS,1,NA,23,4,2745.732311,Genotype10363
Env4,2018DS,1,NA,22,4,2703.139535,Genotype10417
Env4,2018DS,1,NA,21,4,3358.30736,Genotype10811
Env4,2018DS,1,NA,20,4,1784.554064,Genotype10588
Env4,2018DS,1,NA,19,4,1354.709302,Genotype10970
Env2,2018DS,1,NA,6,29,1464.534884,Check7
Env4,2018DS,1,NA,17,4,1837.596899,Genotype10719
Env4,2018DS,1,NA,16,4,1655.238552,Genotype10684
Env4,2018DS,1,NA,15,4,2473.461012,Genotype10881
Env4,2018DS,1,NA,14,4,1264.534884,Genotype10673
Env4,2018DS,1,NA,13,4,2575.964996,Genotype10849
Env4,2018DS,1,NA,12,4,3303.837209,Genotype10725
Env4,2018DS,1,NA,11,4,2662.325581,Genotype10874
Env4,2018DS,1,NA,10,4,2783.845515,Genotype10485
Env4,2018DS,1,NA,9,4,2172.500599,Genotype10266
Env4,2018DS,1,NA,8,4,1752.034884,Genotype10911
Env4,2018DS,1,NA,7,4,2257.848837,Genotype10594
Env4,2018DS,1,NA,6,4,2380.523256,Genotype10288
Env4,2018DS,1,NA,5,4,1747.965116,Genotype10742
Env4,2018DS,1,NA,4,4,1403.255814,Genotype10489
Env4,2018DS,1,NA,3,4,2057.151163,Genotype10508
Env4,2018DS,1,NA,2,4,3214.883721,Genotype10493
Env4,2018DS,1,NA,1,4,3311.511628,Genotype10334
Env4,2018DS,1,NA,1,5,1708.065314,Genotype10162
Env4,2018DS,1,NA,2,5,3990.697674,Genotype10654
Env4,2018DS,1,NA,3,5,1732.676792,Genotype10925
Env4,2018DS,1,NA,4,5,4576.021846,Genotype10592
Env4,2018DS,1,NA,5,5,3168.313953,Genotype10560
Env4,2018DS,1,NA,6,5,3119.482677,Genotype10775
Env4,2018DS,1,NA,7,5,3657.505285,Genotype10825
Env4,2018DS,1,NA,8,5,4577.167019,Genotype10904
Env4,2018DS,1,NA,9,5,2671.569767,Genotype10370
Env4,2018DS,1,NA,10,5,2360.583768,Genotype10934
Env4,2018DS,1,NA,11,5,3225.716467,Genotype10462
Env4,2018DS,1,NA,12,5,5029.069767,Genotype10582
Env4,2018DS,1,NA,13,5,1686.686047,Genotype10290
Env4,2018DS,1,NA,14,5,3779.389535,Genotype10463
Env4,2018DS,1,NA,15,5,5375.830565,Genotype10273
Env4,2018DS,1,NA,16,5,2863.787375,Genotype10826
Env4,2018DS,1,NA,17,5,2213.541667,Genotype10169
Env4,2018DS,1,NA,18,5,2439.098837,Genotype10705
Env4,2018DS,1,NA,19,5,2632.370214,Genotype10639
Env4,2018DS,1,NA,20,5,2112.209302,Genotype10923
Env4,2018DS,1,NA,21,5,2447.368421,Genotype10743
Env4,2018DS,1,NA,22,5,2185.116279,Genotype10928
Env4,2018DS,1,NA,23,5,1825,Genotype10395
Env4,2018DS,1,NA,24,5,5383.296996,Genotype10704
Env4,2018DS,1,NA,25,5,3024.34593,Genotype10714
Env4,2018DS,1,NA,26,5,2963.72093,Genotype10354
Env4,2018DS,1,NA,27,5,1617.44186,Genotype10439
Env4,2018DS,1,NA,28,5,2550,Genotype10467
Env4,2018DS,1,NA,29,5,2004.651163,Genotype10960
